Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Jours couverts,31,Hypohèse 1 : 15 pirogues FMF dans les sites couverts et 25 dans les strates de Kango,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Année,(Tous),Unnamed: 32,Données enquête cadre,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
,,,,,,,,Bekale 6_OW. 094/11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Bekale 8_OW. 077/08,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Bekale 9_L. 028/03,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Marie-Maxime_L. 019/14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Abisso ow22/18,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Adehin ow126/20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Equateur 21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Maison blanche_CC 461/15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Maison blanche_CC 461/16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Evizo_OW 143/01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Evizo_OW 143/02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Evizo_OW 143/03,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Evizo_OW 143/04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Evizo_OW 143/05,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Evizo_OW 143/06,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Evizo_OW 143/07,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Evizo_OW 143/08,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Evizo_OW 143/09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Evizo_OW 143/10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Youtheul_CC 427/17,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Youtheul_CC 427/18,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Youtheul_CC 427/19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Youtheul_CC 427/20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Youtheul_CC 427/21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Youtheul_CC 427/22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Youtheul_CC 427/23,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Youtheul_CC 427/24,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Famille confiance_OW 189/10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Famille confiance_OW 189/11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Famille confiance_OW 189/12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Famille confiance_OW 189/13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Famille confiance_OW 189/14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Famille confiance_OW 189/15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Famille confiance_OW 189/16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Famille confiance_OW 189/17,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Famille confiance_OW 189/18,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Famille confiance_OW 189/19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Yannick_OW 091/08,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Yannick_OW 091/09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Yannick_OW 091/10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Yannick_OW 091/11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Yannick_OW 091/12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Yannick_OW 091/13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Yannick_OW 091/14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Yannick_OW 091/15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Yannick_OW 091/16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Seeg 1_OW. 034/02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,LG_OW. 039/07,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Babatunde_OW. 121/01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Ronaldo 1_CC. 527/17,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Poba 1_OW. 160/21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Idowu_AK. 028/19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Tope_OW. 129/20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Grace à Dieu_L. 321/08,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Papa 1_OW. 128/99,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Etienne_L. 030/02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Kessany_OW. 138/01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Ope Oluwa_kG. 040/14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Mini 2_CC. 239/05,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Oiseau 2_CC. 429/14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Oiseau 1_L. 129/02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Mini 1_CC. 112/02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Sefoumi_OW. 033/07,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Disco_L. 094/13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Dayisi_L. 028/13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Seyifumi_OW. 181/09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Alahuda_CC. 531/18,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nicolas 2_OW. 299/10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Famille Confiance 3_OW. 278/10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Peter_OW. 063/17,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Taye_OW. 054/11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Indurance 2_OW. 034/08,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Seun_L. 011/00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Lewis 1_OW. 058/07,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,YANNICK OW. 091/08,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,APG_CC. 345/12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Justice_L. 146/00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Mamba_OW. 048/11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,YOUTHEUL CC427/17,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Eniola_OW. 202/01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,EVIZO  143/01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,ALAHUDA CC521/18,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Segue_CC. 402/13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Kehinde_OW. 007/11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Joseph 1_OW. 006/16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Olododo_CC. 427/14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Ngadi 3_OW. 330/10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,YEUTHEUL CC 477/17,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Ayenu_CC. 143/06,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,La Maison Blanche_OW. 107/13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,ANDREW_L. 280/99,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,ADE CC 527/17,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,YANNICK OW 091/08,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Gohu Debo 1_OW. 113/12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,ADREW L 280/99,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,YANICK OW 091/08,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Madama_OW. 030/18,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Obawadu_OW. 104/12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Ngadi 1_L. 347/02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DISCO L 094/13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Bebe 3_L. 256/00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Grace à Dieu_L. 326/02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Ade_L. 114/02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Dieu merci_AK. 029/19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,EVIZO OW 143/01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Eva maria 2_OW. 057/18,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L'éternel est mon berger_AK. 025/19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Princesse_L. 055/05,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Dieu jugera_OW. 142/20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Les jumeaux_OW. 067/17,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Dieu est capable 1_L. 225/07,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Grace Esperance 2_OW. 042/17,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nazareth 2_L. 017/16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,SEGUN OW 047/13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,God Bless 1_260/95,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,God Bless 1  L260/95,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Ekwata_L. 081/00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,SEGUN OW O47/13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Justice divine_L. 005/23,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Segun_OW 047/13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Moupouchou_L. 019/11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Keke_L. 007/02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,La source 1_OW. 313/10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Ma nouvelle aube_KG. 013/18,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,On Dit Quoi_L. 205/06,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,MIMO OW146/09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Beni_KG. 002/19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Protection divine_AK. 015/21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Grâce à Dieu_OW. 090/15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Tony_OW. 092/01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,God Bless 2_CC. 578/21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Cooper_OW. 207/08,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Océan Alyson_OW 161/21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Marie Claire_AK 061/20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Alice Pecherie_AK 027/24,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Espoir 2_AK 048/24,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Maxime_AK 019/24,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,La Margeris d'Akanda_AK 022/20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Only God_AK 037/24,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Campe 2_AK 029/24,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Crampe 1_L 006/23,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Claire Voyance_AK 040/24,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Louange_AK 039/24,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Espoir 1_AK 045/24,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Mikebo_OW. 052/14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Diboti 2_L. 005/20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,LOUANGE AK 039/24,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,CLAIRE VOYANCE AK 040/24,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Véronique 2_KG. 064/15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,LA MARGERIS D AKANDA AK 022/20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,LA MAGERIS D AKANDA AK 022/20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Bebe 2_L. 307/02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Le vieux_L. 035/00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Abla  L. 019/97,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Ange ami AK. 034/24,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Abibi_OW 097/19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,La difference_OW 002/03,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,La djoue Onga_OW 029/07,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Abibi 1_OW. 022/02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,LA DJOUE ONGA OW 029/07,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nyingone_OW. 288/10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,La DEFERNCE OW 002/03,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Akewa nyambie  OW. 098/19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Brigitte 1 L.088/99,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Kiket 2_OW. 187/12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Kiket 4_OW. 007/13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Kiket 1_L. 061/03,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Claude_OW. 122/01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,La leconi 1_L. 237/03,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Lewis 2_L. 272/08,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Obaguidjala_OW. 057/01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Owode_OW. 027/13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,La Bouenguidi_L. 073/03,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,La leconi 2_OW. 221/09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Toyin 2_OW. 006/13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Akewa  L. 046/00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Herbert_AK. 008/22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Leon 2_AK. 007/22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qui sait l'avenir_OW. 202/12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Akewa_L. 046/00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Maye sur mer_L. 024/12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Anyamb Akewa_OW. 098/19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Tipolo 2_OW. 003/11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Anu Oluwa 2_OW 040/16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Emmanuel_KG. 014/14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,KG 021/14_,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Irede_KG. 028/14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Puma_OW. 045/18,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Awayino_KG. 048/14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Raphael_KG. 034/14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,John 1_OW. 126/12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Bitam_AK. 032/19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Ademola_KG. 042/15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Lady_KG. 024/14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Agbo Ola_KG. 036/14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Moboladji_OW. 061/11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Lekabi 2_CC. 328/11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Fougamou_AK. 024/21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Vidav 5_KG. 019/14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Elie_kG. 016/14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Obayelu_L. 355/09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,La Semence_CC. 163/07,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,MOBOLAJI OW 061/11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Oss-Kama 5_CC. 546/19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Oss-Kama 6_L. 244/07,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Oss-kama 3_L. 005/18,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Jean_KG. 029/14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Merci mon Dieu_CC. 300/10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Ephrem_KG. 020/14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Oba Ni Jesu_KG. 015/14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Sharp 2_AK. 027/19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Ocean Alyson_OW 161/21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L'aide de Dieu_L. 002/20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Margiris d'akanda_AK. 022/20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Trésor 3_KG. 005/17,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Véronique 1_L. 013/17,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Source de vie_AK. 013/22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Sogapa 1 L. 166/08,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Sogapa 28 OW. 146/12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Sogapa 9_OW. 078/07,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Sogapa 30_L. 166/99,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Sogapa 4_OW. 082/07,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Sogapa 10_OW. 043/13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Anyambie Akewa  OW. 981/19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Koffi Manana_L. 121/98,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,No Cry Fabi_L. 002/98,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Amoussougbo_L. 047/94,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Abla Fisherman_L. 009/95,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,ABLA AFKO_L. 197/90,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Essongue_L. 198/90,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Malenou Dagnon_OW. 227/09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Mandela_L. 053/85,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Enyonami_L. 346/09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Experience_L. 048/96,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Courage 1_CC. 192/08,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Doffon Adoun Mandokin_L. 125/09,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Kedji Canal_L. 084/99,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Comlan Delmas_L. 003/03,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Alix_OW. 336/10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Gbelassi_OW. 326/06,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Agnin_L. 131/96,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Dieu donne  L. 276/04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Abla  L. 019/97,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Equateur 21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Gbtongnidan L.145/97,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Union Capal,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Alade_KG. 044/14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Foloba_L. 019/07,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Anna_L. 250/07,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Zion_L. 104/94,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Ogologo agba,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Oudou,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Messi_L. 150/98,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Body 1_OW. 245/10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Body 2_OW. 247/10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Dieu est grand_L. 387/10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,La wano 1_OW. 071/17,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Tristar 2_L. 019/05,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Bthel pg 448/14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Eliana laure,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Dieu est amour_OW. 117/12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Ehuzu2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Femi_L. 229/99,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Ismael_OW. 141/12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Temi_L. 190/98,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Sogapa 28_OW 146/12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Sogapa 28_OW 146/13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Sogapa 28_OW 146/14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Sogapa 28_OW 146/15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Sogapa 28_OW 146/16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Sogapa 28_OW 146/17,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Sogapa 28_OW 146/18,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Sogapa 28_OW 146/19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Sogapa 28_OW 146/20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Sogapa 28_OW 146/21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Sogapa 28_OW 146/22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Villageoise,,,,,,,,,,,,,,,,,,,,,,,,,,,
